OID,ident,lat,lon,id,alt,heading,time,sidc_2525d
-1,778,36.587216,-121.844978,Mission03,0.5,0,7/11/2016 12:58:00,10030100001101000000
-1,778,36.587216,-121.844978,Mission01,0.5,0,7/11/2016 12:58:00,10030100001101000000
-1,778,36.587216,-121.844978,Mission10,0.5,0,7/11/2016 12:58:00,10030100001101000000
-1,778,36.587216,-121.844978,Mission04,0.5,0,7/11/2016 12:58:00,10030100001101000000
-1,778,36.587216,-121.844978,Mission07,0.5,0,7/11/2016 12:58:00,10030100001101000000
-1,778,36.587216,-121.844978,Mission06,0.5,0,7/11/2016 12:58:00,10030100001101000000
-1,778,36.587216,-121.844978,Mission05,0.5,0,7/11/2016 12:58:00,10030100001101000000
-1,778,36.587216,-121.844978,Mission09,0.5,0,7/11/2016 12:58:00,10030100001101000000
-1,778,38.20755681,-118.7665816,Mission08,10000,257,7/11/2016 12:58:00,10030100001101000000
-1,778,37.72067219,-113.4343184,Mission02,10000,320,7/11/2016 12:58:00,10030100001101000000
-1,779,33.8231,-116.5065,Target06,1,0,7/11/2016 12:59:00,10062000001213000000
-1,779,34.95418333,-114.9049833,Target10,1,0,7/11/2016 12:59:00,10061000001301000000
-1,779,35.475983,-114.5552,Target09,1,0,7/11/2016 12:59:00,10061000001301000000
-1,779,39.607433,-116.002667,Target04,1,0,7/11/2016 12:59:00,10062040001213000000
-1,779,38.372,-110.704,Target01,1,0,7/11/2016 12:59:00,10062040001205000000
-1,779,39.19226667,-119.7344,Target05,1,0,7/11/2016 12:59:00,10062030001213000000
-1,779,40.3722,-115.703583,Target07,1,0,7/11/2016 12:59:00,10061040001301000000
-1,779,40.0386,-115.2887167,Target08,1,0,7/11/2016 12:59:00,10061040001301000000
-1,779,36.016167,-114.737133,Target03,1,0,7/11/2016 12:59:00,10062000001214000000
-1,779,37.8911,-110.370383,Target02,1,0,7/11/2016 12:59:00,10061540001301000000
-1,779,36.587216,-121.844978,Mission07,0.5,0,7/11/2016 12:59:00,10030100001101000000
-1,779,36.587216,-121.844978,Mission01,0.5,0,7/11/2016 12:59:00,10030100001101000000
-1,779,36.587216,-121.844978,Mission10,0.5,0,7/11/2016 12:59:00,10030100001101000000
-1,779,36.587216,-121.844978,Mission03,0.5,0,7/11/2016 12:59:00,10030100001101000000
-1,779,36.587216,-121.844978,Mission05,0.5,0,7/11/2016 12:59:00,10030100001101000000
-1,779,36.587216,-121.844978,Mission04,0.5,0,7/11/2016 12:59:00,10030100001101000000
-1,779,36.587216,-121.844978,Mission06,0.5,0,7/11/2016 12:59:00,10030100001101000000
-1,779,36.587216,-121.844978,Mission09,0.5,0,7/11/2016 12:59:00,10030100001101000000
-1,779,38.18564577,-118.8641516,Mission08,10000,257,7/11/2016 12:59:00,10030100001101000000
-1,779,37.79705388,-113.4988618,Mission02,10000,320,7/11/2016 12:59:00,10030100001101000000
-1,780,33.8231,-116.5065,Target06,1,0,7/11/2016 13:00:00,10062000001213000000
-1,780,35.475983,-114.5552,Target09,1,0,7/11/2016 13:00:00,10061000001301000000
-1,780,38.372,-110.704,Target01,1,0,7/11/2016 13:00:00,10062040001205000000
-1,780,37.8911,-110.370383,Target02,1,0,7/11/2016 13:00:00,10061540001301000000
-1,780,34.95418333,-114.9049833,Target10,1,0,7/11/2016 13:00:00,10061000001301000000
-1,780,39.607433,-116.002667,Target04,1,0,7/11/2016 13:00:00,10062040001213000000
-1,780,39.19226667,-119.7344,Target05,1,0,7/11/2016 13:00:00,10062030001213000000
-1,780,40.3722,-115.703583,Target07,1,0,7/11/2016 13:00:00,10061040001301000000
-1,780,40.0386,-115.2887167,Target08,1,0,7/11/2016 13:00:00,10061040001301000000
-1,780,36.016167,-114.737133,Target03,1,0,7/11/2016 13:00:00,10062000001214000000
-1,780,36.587216,-121.844978,Mission04,0.5,0,7/11/2016 13:00:00,10030100001101000000
-1,780,36.587216,-121.844978,Mission09,0.5,0,7/11/2016 13:00:00,10030100001101000000
-1,780,36.587216,-121.844978,Mission06,0.5,0,7/11/2016 13:00:00,10030100001101000000
-1,780,36.587216,-121.844978,Mission10,0.5,0,7/11/2016 13:00:00,10030100001101000000
-1,780,36.587216,-121.844978,Mission03,0.5,0,7/11/2016 13:00:00,10030100001101000000
-1,780,36.587216,-121.844978,Mission05,0.5,0,7/11/2016 13:00:00,10030100001101000000
-1,780,36.587216,-121.844978,Mission01,0.5,0,7/11/2016 13:00:00,10030100001101000000
-1,780,36.587216,-121.844978,Mission07,0.5,0,7/11/2016 13:00:00,10030100001101000000
-1,780,38.16373472,-118.9617216,Mission08,10000,257,7/11/2016 13:00:00,10030100001101000000
-1,780,37.87343556,-113.5634051,Mission02,10000,320,7/11/2016 13:00:00,10030100001101000000
-1,781,33.8231,-116.5065,Target06,1,0,7/11/2016 13:01:00,10062000001213000000
-1,781,35.475983,-114.5552,Target09,1,0,7/11/2016 13:01:00,10061000001301000000
-1,781,34.95418333,-114.9049833,Target10,1,0,7/11/2016 13:01:00,10061000001301000000
-1,781,39.607433,-116.002667,Target04,1,0,7/11/2016 13:01:00,10062040001213000000
-1,781,38.372,-110.704,Target01,1,0,7/11/2016 13:01:00,10062040001205000000
-1,781,39.19226667,-119.7344,Target05,1,0,7/11/2016 13:01:00,10062030001213000000
-1,781,40.3722,-115.703583,Target07,1,0,7/11/2016 13:01:00,10061040001301000000
-1,781,40.0386,-115.2887167,Target08,1,0,7/11/2016 13:01:00,10061040001301000000
-1,781,36.016167,-114.737133,Target03,1,0,7/11/2016 13:01:00,10062000001214000000
-1,781,37.8911,-110.370383,Target02,1,0,7/11/2016 13:01:00,10061540001301000000
-1,781,36.587216,-121.844978,Mission03,0.5,0,7/11/2016 13:01:00,10030100001101000000
-1,781,36.587216,-121.844978,Mission06,0.5,0,7/11/2016 13:01:00,10030100001101000000
-1,781,36.587216,-121.844978,Mission09,0.5,0,7/11/2016 13:01:00,10030100001101000000
-1,781,36.587216,-121.844978,Mission04,0.5,0,7/11/2016 13:01:00,10030100001101000000
-1,781,36.587216,-121.844978,Mission01,0.5,0,7/11/2016 13:01:00,10030100001101000000
-1,781,36.587216,-121.844978,Mission05,0.5,0,7/11/2016 13:01:00,10030100001101000000
-1,781,36.587216,-121.844978,Mission07,0.5,0,7/11/2016 13:01:00,10030100001101000000
-1,781,36.587216,-121.844978,Mission10,0.5,0,7/11/2016 13:01:00,10030100001101000000
-1,781,38.14182367,-119.0592916,Mission08,10000,257,7/11/2016 13:01:00,10030100001101000000
-1,781,37.94981725,-113.6279484,Mission02,10000,320,7/11/2016 13:01:00,10030100001101000000
-1,782,33.8231,-116.5065,Target06,1,0,7/11/2016 13:02:00,10062000001213000000
-1,782,34.95418333,-114.9049833,Target10,1,0,7/11/2016 13:02:00,10061000001301000000
-1,782,35.475983,-114.5552,Target09,1,0,7/11/2016 13:02:00,10061000001301000000
-1,782,39.607433,-116.002667,Target04,1,0,7/11/2016 13:02:00,10062040001213000000
-1,782,38.372,-110.704,Target01,1,0,7/11/2016 13:02:00,10062040001205000000
-1,782,39.19226667,-119.7344,Target05,1,0,7/11/2016 13:02:00,10062030001213000000
-1,782,40.3722,-115.703583,Target07,1,0,7/11/2016 13:02:00,10061040001301000000
-1,782,40.0386,-115.2887167,Target08,1,0,7/11/2016 13:02:00,10061040001301000000
-1,782,37.8911,-110.370383,Target02,1,0,7/11/2016 13:02:00,10061540001301000000
-1,782,36.016167,-114.737133,Target03,1,0,7/11/2016 13:02:00,10062000001214000000
-1,782,36.587216,-121.844978,Mission09,0.5,0,7/11/2016 13:02:00,10030100001101000000
-1,782,36.587216,-121.844978,Mission04,0.5,0,7/11/2016 13:02:00,10030100001101000000
-1,782,36.587216,-121.844978,Mission10,0.5,0,7/11/2016 13:02:00,10030100001101000000
-1,782,36.587216,-121.844978,Mission01,0.5,0,7/11/2016 13:02:00,10030100001101000000
-1,782,36.587216,-121.844978,Mission03,0.5,0,7/11/2016 13:02:00,10030100001101000000
-1,782,36.587216,-121.844978,Mission05,0.5,0,7/11/2016 13:02:00,10030100001101000000
-1,782,36.587216,-121.844978,Mission06,0.5,0,7/11/2016 13:02:00,10030100001101000000
-1,782,36.587216,-121.844978,Mission07,0.5,0,7/11/2016 13:02:00,10030100001101000000
-1,782,38.11991263,-119.1568616,Mission08,10000,257,7/11/2016 13:02:00,10030100001101000000
-1,782,38.02619893,-113.6924917,Mission02,10000,320,7/11/2016 13:02:00,10030100001101000000
-1,783,33.8231,-116.5065,Target06,1,0,7/11/2016 13:03:00,10062000001213000000
-1,783,34.95418333,-114.9049833,Target10,1,0,7/11/2016 13:03:00,10061000001301000000
-1,783,35.475983,-114.5552,Target09,1,0,7/11/2016 13:03:00,10061000001301000000
-1,783,39.607433,-116.002667,Target04,1,0,7/11/2016 13:03:00,10062040001213000000
-1,783,38.372,-110.704,Target01,1,0,7/11/2016 13:03:00,10062040001205000000
-1,783,39.19226667,-119.7344,Target05,1,0,7/11/2016 13:03:00,10062030001213000000
-1,783,40.3722,-115.703583,Target07,1,0,7/11/2016 13:03:00,10061040001301000000
-1,783,40.0386,-115.2887167,Target08,1,0,7/11/2016 13:03:00,10061040001301000000
-1,783,37.8911,-110.370383,Target02,1,0,7/11/2016 13:03:00,10061540001301000000
-1,783,36.016167,-114.737133,Target03,1,0,7/11/2016 13:03:00,10062000001214000000
-1,783,36.587216,-121.844978,Mission07,0.5,0,7/11/2016 13:03:00,10030100001101000000
-1,783,36.587216,-121.844978,Mission09,0.5,0,7/11/2016 13:03:00,10030100001101000000
-1,783,36.587216,-121.844978,Mission01,0.5,0,7/11/2016 13:03:00,10030100001101000000
-1,783,36.587216,-121.844978,Mission10,0.5,0,7/11/2016 13:03:00,10030100001101000000
-1,783,36.587216,-121.844978,Mission03,0.5,0,7/11/2016 13:03:00,10030100001101000000
-1,783,36.587216,-121.844978,Mission06,0.5,0,7/11/2016 13:03:00,10030100001101000000
-1,783,36.587216,-121.844978,Mission05,0.5,0,7/11/2016 13:03:00,10030100001101000000
-1,783,36.587216,-121.844978,Mission04,0.5,0,7/11/2016 13:03:00,10030100001101000000
-1,783,38.09800158,-119.2544316,Mission08,10000,257,7/11/2016 13:03:00,10030100001101000000
-1,783,38.10258062,-113.757035,Mission02,10000,320,7/11/2016 13:03:00,10030100001101000000
-1,784,33.8231,-116.5065,Target06,1,0,7/11/2016 13:04:00,10062000001213000000
-1,784,35.475983,-114.5552,Target09,1,0,7/11/2016 13:04:00,10061000001301000000
-1,784,34.95418333,-114.9049833,Target10,1,0,7/11/2016 13:04:00,10061000001301000000
-1,784,39.607433,-116.002667,Target04,1,0,7/11/2016 13:04:00,10062040001213000000
-1,784,38.372,-110.704,Target01,1,0,7/11/2016 13:04:00,10062040001205000000
-1,784,39.19226667,-119.7344,Target05,1,0,7/11/2016 13:04:00,10062030001213000000
-1,784,40.3722,-115.703583,Target07,1,0,7/11/2016 13:04:00,10061040001301000000
-1,784,40.0386,-115.2887167,Target08,1,0,7/11/2016 13:04:00,10061040001301000000
-1,784,37.8911,-110.370383,Target02,1,0,7/11/2016 13:04:00,10061540001301000000
-1,784,36.016167,-114.737133,Target03,1,0,7/11/2016 13:04:00,10062000001214000000
-1,784,36.587216,-121.844978,Mission05,0.5,0,7/11/2016 13:04:00,10030100001101000000
-1,784,36.587216,-121.844978,Mission09,0.5,0,7/11/2016 13:04:00,10030100001101000000
-1,784,36.587216,-121.844978,Mission04,0.5,0,7/11/2016 13:04:00,10030100001101000000
-1,784,36.587216,-121.844978,Mission01,0.5,0,7/11/2016 13:04:00,10030100001101000000
-1,784,36.587216,-121.844978,Mission07,0.5,0,7/11/2016 13:04:00,10030100001101000000
-1,784,36.587216,-121.844978,Mission10,0.5,0,7/11/2016 13:04:00,10030100001101000000
-1,784,36.587216,-121.844978,Mission06,0.5,0,7/11/2016 13:04:00,10030100001101000000
-1,784,36.587216,-121.844978,Mission03,0.5,0,7/11/2016 13:04:00,10030100001101000000
-1,784,38.07609053,-119.3520017,Mission08,10000,257,7/11/2016 13:04:00,10030100001101000000
-1,784,38.1789623,-113.8215783,Mission02,10000,320,7/11/2016 13:04:00,10030100001101000000
-1,785,33.8231,-116.5065,Target06,1,0,7/11/2016 13:05:00,10062000001213000000
-1,785,35.475983,-114.5552,Target09,1,0,7/11/2016 13:05:00,10061000001301000000
-1,785,34.95418333,-114.9049833,Target10,1,0,7/11/2016 13:05:00,10061000001301000000
-1,785,39.607433,-116.002667,Target04,1,0,7/11/2016 13:05:00,10062040001213000000
-1,785,38.372,-110.704,Target01,1,0,7/11/2016 13:05:00,10062040001205000000
-1,785,39.19226667,-119.7344,Target05,1,0,7/11/2016 13:05:00,10062030001213000000
-1,785,40.3722,-115.703583,Target07,1,0,7/11/2016 13:05:00,10061040001301000000
-1,785,37.8911,-110.370383,Target02,1,0,7/11/2016 13:05:00,10061540001301000000
-1,785,36.016167,-114.737133,Target03,1,0,7/11/2016 13:05:00,10062000001214000000
-1,785,40.0386,-115.2887167,Target08,1,0,7/11/2016 13:05:00,10061040001301000000
-1,785,36.58721615,-121.844978,Mission03,1000,45,7/11/2016 13:05:00,10030100001101000000
-1,785,36.587216,-121.844978,Mission04,0.5,0,7/11/2016 13:05:00,10030100001101000000
-1,785,36.587216,-121.844978,Mission09,0.5,0,7/11/2016 13:05:00,10030100001101000000
-1,785,36.587216,-121.844978,Mission10,0.5,0,7/11/2016 13:05:00,10030100001101000000
-1,785,36.587216,-121.844978,Mission01,0.5,0,7/11/2016 13:05:00,10030100001101000000
-1,785,36.587216,-121.844978,Mission06,0.5,0,7/11/2016 13:05:00,10030100001101000000
-1,785,36.587216,-121.844978,Mission05,0.5,0,7/11/2016 13:05:00,10030100001101000000
-1,785,36.587216,-121.844978,Mission07,0.5,0,7/11/2016 13:05:00,10030100001101000000
-1,785,38.05417949,-119.4495717,Mission08,10000,257,7/11/2016 13:05:00,10030100001101000000
-1,785,38.25534399,-113.8861216,Mission02,10000,320,7/11/2016 13:05:00,10030100001101000000
-1,786,33.8231,-116.5065,Target06,1,0,7/11/2016 13:06:00,10062000001213000000
-1,786,34.95418333,-114.9049833,Target10,1,0,7/11/2016 13:06:00,10061000001301000000
-1,786,35.475983,-114.5552,Target09,1,0,7/11/2016 13:06:00,10061000001301000000
-1,786,39.607433,-116.002667,Target04,1,0,7/11/2016 13:06:00,10062040001213000000
-1,786,38.372,-110.704,Target01,1,0,7/11/2016 13:06:00,10062040001205000000
-1,786,39.19226667,-119.7344,Target05,1,0,7/11/2016 13:06:00,10062030001213000000
-1,786,40.3722,-115.703583,Target07,1,0,7/11/2016 13:06:00,10061040001301000000
-1,786,40.0386,-115.2887167,Target08,1,0,7/11/2016 13:06:00,10061040001301000000
-1,786,36.016167,-114.737133,Target03,1,0,7/11/2016 13:06:00,10062000001214000000
-1,786,37.8911,-110.370383,Target02,1,0,7/11/2016 13:06:00,10061540001301000000
-1,786,36.587216,-121.844978,Mission09,0.5,0,7/11/2016 13:06:00,10030100001101000000
-1,786,36.587216,-121.844978,Mission10,0.5,0,7/11/2016 13:06:00,10030100001101000000
-1,786,36.587216,-121.844978,Mission05,0.5,0,7/11/2016 13:06:00,10030100001101000000
-1,786,36.587216,-121.844978,Mission01,0.5,0,7/11/2016 13:06:00,10030100001101000000
-1,786,36.587216,-121.844978,Mission07,0.5,0,7/11/2016 13:06:00,10030100001101000000
-1,786,36.587216,-121.844978,Mission06,0.5,0,7/11/2016 13:06:00,10030100001101000000
-1,786,36.587216,-121.844978,Mission04,0.5,0,7/11/2016 13:06:00,10030100001101000000
-1,786,36.65839534,-121.774739,Mission03,2000,45,7/11/2016 13:06:00,10030100001101000000
-1,786,38.03226844,-119.5471417,Mission08,10000,257,7/11/2016 13:06:00,10030100001101000000
-1,786,38.33172567,-113.9506649,Mission02,10000,320,7/11/2016 13:06:00,10030100001101000000
-1,787,33.8231,-116.5065,Target06,1,0,7/11/2016 13:07:00,10062000001213000000
-1,787,35.475983,-114.5552,Target09,1,0,7/11/2016 13:07:00,10061000001301000000
-1,787,34.95418333,-114.9049833,Target10,1,0,7/11/2016 13:07:00,10061000001301000000
-1,787,38.372,-110.704,Target01,1,0,7/11/2016 13:07:00,10062040001205000000
-1,787,39.607433,-116.002667,Target04,1,0,7/11/2016 13:07:00,10062040001213000000
-1,787,39.19226667,-119.7344,Target05,1,0,7/11/2016 13:07:00,10062030001213000000
-1,787,40.3722,-115.703583,Target07,1,0,7/11/2016 13:07:00,10061040001301000000
-1,787,40.0386,-115.2887167,Target08,1,0,7/11/2016 13:07:00,10061040001301000000
-1,787,36.016167,-114.737133,Target03,1,0,7/11/2016 13:07:00,10062000001214000000
-1,787,37.8911,-110.370383,Target02,1,0,7/11/2016 13:07:00,10061540001301000000
-1,787,36.587216,-121.844978,Mission04,0.5,0,7/11/2016 13:07:00,10030100001101000000
-1,787,36.587216,-121.844978,Mission01,0.5,0,7/11/2016 13:07:00,10030100001101000000
-1,787,36.72957453,-121.7045,Mission03,3000,45,7/11/2016 13:07:00,10030100001101000000
-1,787,36.587216,-121.844978,Mission05,0.5,0,7/11/2016 13:07:00,10030100001101000000
-1,787,36.587216,-121.844978,Mission09,0.5,0,7/11/2016 13:07:00,10030100001101000000
-1,787,36.587216,-121.844978,Mission06,0.5,0,7/11/2016 13:07:00,10030100001101000000
-1,787,36.587216,-121.844978,Mission10,0.5,0,7/11/2016 13:07:00,10030100001101000000
-1,787,36.587216,-121.844978,Mission07,0.5,0,7/11/2016 13:07:00,10030100001101000000
-1,787,38.0103574,-119.6447117,Mission08,10000,257,7/11/2016 13:07:00,10030100001101000000
-1,787,38.40810736,-114.0152082,Mission02,10000,320,7/11/2016 13:07:00,10030100001101000000
-1,788,33.8231,-116.5065,Target06,1,0,7/11/2016 13:08:00,10062000001213000000
-1,788,35.475983,-114.5552,Target09,1,0,7/11/2016 13:08:00,10061000001301000000
-1,788,34.95418333,-114.9049833,Target10,1,0,7/11/2016 13:08:00,10061000001301000000
-1,788,37.8911,-110.370383,Target02,1,0,7/11/2016 13:08:00,10061540001301000000
-1,788,39.607433,-116.002667,Target04,1,0,7/11/2016 13:08:00,10062040001213000000
-1,788,38.372,-110.704,Target01,1,0,7/11/2016 13:08:00,10062040001205000000
-1,788,39.19226667,-119.7344,Target05,1,0,7/11/2016 13:08:00,10062030001213000000
-1,788,40.3722,-115.703583,Target07,1,0,7/11/2016 13:08:00,10061040001301000000
-1,788,40.0386,-115.2887167,Target08,1,0,7/11/2016 13:08:00,10061040001301000000
-1,788,36.016167,-114.737133,Target03,1,0,7/11/2016 13:08:00,10062000001214000000
-1,788,36.587216,-121.844978,Mission10,0.5,0,7/11/2016 13:08:00,10030100001101000000
-1,788,36.587216,-121.844978,Mission06,0.5,0,7/11/2016 13:08:00,10030100001101000000
-1,788,36.587216,-121.844978,Mission04,0.5,0,7/11/2016 13:08:00,10030100001101000000
-1,788,36.587216,-121.844978,Mission01,0.5,0,7/11/2016 13:08:00,10030100001101000000
-1,788,36.80075372,-121.6342609,Mission03,4000,45,7/11/2016 13:08:00,10030100001101000000
-1,788,36.587216,-121.844978,Mission05,0.5,0,7/11/2016 13:08:00,10030100001101000000
-1,788,36.587216,-121.844978,Mission09,0.5,0,7/11/2016 13:08:00,10030100001101000000
-1,788,36.587216,-121.844978,Mission07,0.5,0,7/11/2016 13:08:00,10030100001101000000
-1,788,37.98844635,-119.7422817,Mission08,10000,257,7/11/2016 13:08:00,10030100001101000000
-1,788,38.48448904,-114.0797515,Mission02,10000,320,7/11/2016 13:08:00,10030100001101000000
-1,789,33.8231,-116.5065,Target06,1,0,7/11/2016 13:09:00,10062000001213000000
-1,789,34.95418333,-114.9049833,Target10,1,0,7/11/2016 13:09:00,10061000001301000000
-1,789,35.475983,-114.5552,Target09,1,0,7/11/2016 13:09:00,10061000001301000000
-1,789,39.607433,-116.002667,Target04,1,0,7/11/2016 13:09:00,10062040001213000000
-1,789,38.372,-110.704,Target01,1,0,7/11/2016 13:09:00,10062040001205000000
-1,789,39.19226667,-119.7344,Target05,1,0,7/11/2016 13:09:00,10062030001213000000
-1,789,40.3722,-115.703583,Target07,1,0,7/11/2016 13:09:00,10061040001301000000
-1,789,40.0386,-115.2887167,Target08,1,0,7/11/2016 13:09:00,10061040001301000000
-1,789,37.8911,-110.370383,Target02,1,0,7/11/2016 13:09:00,10061540001301000000
-1,789,36.016167,-114.737133,Target03,1,0,7/11/2016 13:09:00,10062000001214000000
-1,789,36.587216,-121.844978,Mission06,0.5,0,7/11/2016 13:09:00,10030100001101000000
-1,789,36.587216,-121.844978,Mission01,0.5,0,7/11/2016 13:09:00,10030100001101000000
-1,789,36.587216,-121.844978,Mission05,0.5,0,7/11/2016 13:09:00,10030100001101000000
-1,789,36.87193291,-121.5640219,Mission03,5000,45,7/11/2016 13:09:00,10030100001101000000
-1,789,36.587216,-121.844978,Mission09,0.5,0,7/11/2016 13:09:00,10030100001101000000
-1,789,36.587216,-121.844978,Mission10,0.5,0,7/11/2016 13:09:00,10030100001101000000
-1,789,36.587216,-121.844978,Mission07,0.5,0,7/11/2016 13:09:00,10030100001101000000
-1,789,36.587216,-121.844978,Mission04,0.5,0,7/11/2016 13:09:00,10030100001101000000
-1,789,37.9665353,-119.8398517,Mission08,10000,257,7/11/2016 13:09:00,10030100001101000000
-1,789,38.55423039,-114.149327,Mission02,10000,295,7/11/2016 13:09:00,10030100001101000000
-1,790,33.8231,-116.5065,Target06,1,0,7/11/2016 13:10:00,10062000001213000000
-1,790,35.475983,-114.5552,Target09,1,0,7/11/2016 13:10:00,10061000001301000000
-1,790,34.95418333,-114.9049833,Target10,1,0,7/11/2016 13:10:00,10061000001301000000
-1,790,39.607433,-116.002667,Target04,1,0,7/11/2016 13:10:00,10062040001213000000
-1,790,38.372,-110.704,Target01,1,0,7/11/2016 13:10:00,10062040001205000000
-1,790,39.19226667,-119.7344,Target05,1,0,7/11/2016 13:10:00,10062030001213000000
-1,790,40.3722,-115.703583,Target07,1,0,7/11/2016 13:10:00,10061040001301000000
-1,790,40.0386,-115.2887167,Target08,1,0,7/11/2016 13:10:00,10061040001301000000
-1,790,37.8911,-110.370383,Target02,1,0,7/11/2016 13:10:00,10061540001301000000
-1,790,36.016167,-114.737133,Target03,1,0,7/11/2016 13:10:00,10062000001214000000
-1,790,36.587216,-121.844978,Mission05,0.5,0,7/11/2016 13:10:00,10030100001101000000
-1,790,36.587216,-121.844978,Mission07,0.5,0,7/11/2016 13:10:00,10030100001101000000
-1,790,36.587216,-121.844978,Mission06,0.5,0,7/11/2016 13:10:00,10030100001101000000
-1,790,36.587216,-121.844978,Mission09,0.5,0,7/11/2016 13:10:00,10030100001101000000
-1,790,36.587216,-121.844978,Mission04,0.5,0,7/11/2016 13:10:00,10030100001101000000
-1,790,36.587216,-121.844978,Mission01,0.5,0,7/11/2016 13:10:00,10030100001101000000
-1,790,36.587216,-121.844978,Mission10,0.5,0,7/11/2016 13:10:00,10030100001101000000
-1,790,36.9431121,-121.4937828,Mission03,6000,45,7/11/2016 13:10:00,10030100001101000000
-1,790,37.94462426,-119.9374217,Mission08,10000,257,7/11/2016 13:10:00,10030100001101000000
-1,790,38.59571459,-114.2403163,Mission02,10000,295,7/11/2016 13:10:00,10030100001101000000
-1,791,33.8231,-116.5065,Target06,1,0,7/11/2016 13:11:00,10062000001213000000
-1,791,35.475983,-114.5552,Target09,1,0,7/11/2016 13:11:00,10061000001301000000
-1,791,34.95418333,-114.9049833,Target10,1,0,7/11/2016 13:11:00,10061000001301000000
-1,791,39.607433,-116.002667,Target04,1,0,7/11/2016 13:11:00,10062040001213000000
-1,791,38.372,-110.704,Target01,1,0,7/11/2016 13:11:00,10062040001205000000
-1,791,39.19226667,-119.7344,Target05,1,0,7/11/2016 13:11:00,10062030001213000000
-1,791,40.3722,-115.703583,Target07,1,0,7/11/2016 13:11:00,10061040001301000000
-1,791,40.0386,-115.2887167,Target08,1,0,7/11/2016 13:11:00,10061040001301000000
-1,791,37.8911,-110.370383,Target02,1,0,7/11/2016 13:11:00,10061540001301000000
-1,791,36.016167,-114.737133,Target03,1,0,7/11/2016 13:11:00,10062000001214000000
-1,791,36.587216,-121.844978,Mission05,0.5,0,7/11/2016 13:11:00,10030100001101000000
-1,791,36.587216,-121.844978,Mission06,0.5,0,7/11/2016 13:11:00,10030100001101000000
-1,791,36.587216,-121.844978,Mission07,0.5,0,7/11/2016 13:11:00,10030100001101000000
-1,791,36.587216,-121.844978,Mission10,0.5,0,7/11/2016 13:11:00,10030100001101000000
-1,791,36.587216,-121.844978,Mission01,0.5,0,7/11/2016 13:11:00,10030100001101000000
-1,791,36.587216,-121.844978,Mission09,0.5,0,7/11/2016 13:11:00,10030100001101000000
-1,791,36.587216,-121.844978,Mission04,0.5,0,7/11/2016 13:11:00,10030100001101000000
-1,791,37.01429129,-121.4235438,Mission03,7000,45,7/11/2016 13:11:00,10030100001101000000
-1,791,37.92271321,-120.0349917,Mission08,10000,257,7/11/2016 13:11:00,10030100001101000000
-1,791,38.6371988,-114.3313057,Mission02,10000,295,7/11/2016 13:11:00,10030100001101000000
-1,792,33.8231,-116.5065,Target06,1,0,7/11/2016 13:12:00,10062000001213000000
-1,792,35.475983,-114.5552,Target09,1,0,7/11/2016 13:12:00,10061000001301000000
-1,792,34.95418333,-114.9049833,Target10,1,0,7/11/2016 13:12:00,10061000001301000000
-1,792,39.607433,-116.002667,Target04,1,0,7/11/2016 13:12:00,10062040001213000000
-1,792,38.372,-110.704,Target01,1,0,7/11/2016 13:12:00,10062040001205000000
-1,792,39.19226667,-119.7344,Target05,1,0,7/11/2016 13:12:00,10062030001213000000
-1,792,40.3722,-115.703583,Target07,1,0,7/11/2016 13:12:00,10061040001301000000
-1,792,37.8911,-110.370383,Target02,1,0,7/11/2016 13:12:00,10061540001301000000
-1,792,36.016167,-114.737133,Target03,1,0,7/11/2016 13:12:00,10062000001214000000
-1,792,40.0386,-115.2887167,Target08,1,0,7/11/2016 13:12:00,10061040001301000000
-1,792,36.587216,-121.844978,Mission04,0.5,0,7/11/2016 13:12:00,10030100001101000000
-1,792,36.587216,-121.844978,Mission09,0.5,0,7/11/2016 13:12:00,10030100001101000000
-1,792,36.587216,-121.844978,Mission10,0.5,0,7/11/2016 13:12:00,10030100001101000000
-1,792,36.587216,-121.844978,Mission07,0.5,0,7/11/2016 13:12:00,10030100001101000000
-1,792,36.587216,-121.844978,Mission06,0.5,0,7/11/2016 13:12:00,10030100001101000000
-1,792,37.08547048,-121.3533047,Mission03,8000,45,7/11/2016 13:12:00,10030100001101000000
-1,792,36.587216,-121.844978,Mission05,0.5,0,7/11/2016 13:12:00,10030100001101000000
-1,792,36.587216,-121.844978,Mission01,0.5,0,7/11/2016 13:12:00,10030100001101000000
-1,792,37.90080216,-120.1325617,Mission08,10000,257,7/11/2016 13:12:00,10030100001101000000
-1,792,38.67868301,-114.422295,Mission02,10000,295,7/11/2016 13:12:00,10030100001101000000
-1,793,33.8231,-116.5065,Target06,1,0,7/11/2016 13:13:00,10062000001213000000
-1,793,34.95418333,-114.9049833,Target10,1,0,7/11/2016 13:13:00,10061000001301000000
-1,793,35.475983,-114.5552,Target09,1,0,7/11/2016 13:13:00,10061000001301000000
-1,793,39.607433,-116.002667,Target04,1,0,7/11/2016 13:13:00,10062040001213000000
-1,793,38.372,-110.704,Target01,1,0,7/11/2016 13:13:00,10062040001205000000
-1,793,39.19226667,-119.7344,Target05,1,0,7/11/2016 13:13:00,10062030001213000000
-1,793,40.3722,-115.703583,Target07,1,0,7/11/2016 13:13:00,10061040001301000000
-1,793,40.0386,-115.2887167,Target08,1,0,7/11/2016 13:13:00,10061040001301000000
-1,793,36.016167,-114.737133,Target03,1,0,7/11/2016 13:13:00,10062000001214000000
